book_id,book_title,news_id,news_title,similarity_score,rank
71,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0439,1
71,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0189,2
71,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0183,3
72,This One Summer,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0058,1
72,This One Summer,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0055,2
72,This One Summer,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0054,3
73,The Nameless City (The Nameless City #1),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0154,1
73,The Nameless City (The Nameless City #1),36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0146,2
73,The Nameless City (The Nameless City #1),12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0143,3
74,"Saga, Volume 5 (Saga (Collected Editions) #5)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0239,1
74,"Saga, Volume 5 (Saga (Collected Editions) #5)",12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0222,2
74,"Saga, Volume 5 (Saga (Collected Editions) #5)",36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.014,3
75,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0136,1
75,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",4,2025 in review: How technology shapes our world - news.cgtn.com,0.0066,2
75,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0064,3
76,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0238,1
76,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0165,2
76,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",4,2025 in review: How technology shapes our world - news.cgtn.com,0.0162,3
77,"Pop Gun War, Volume 1: Gift",45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.006,1
77,"Pop Gun War, Volume 1: Gift",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0044,2
77,"Pop Gun War, Volume 1: Gift",36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0042,3
78,Patience,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0203,1
78,Patience,24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0202,2
78,Patience,13,"Govt leveraging science and technology to boost disaster management, climate resilience - DD News",0.02,3
79,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0184,1
79,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.007,2
79,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0066,3
80,orange: The Complete Collection 1 (orange: The Complete Collection #1),35,A Letter from Crawford Del Prete - International Data Corporation,0.1033,1
80,orange: The Complete Collection 1 (orange: The Complete Collection #1),2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.0297,2
80,orange: The Complete Collection 1 (orange: The Complete Collection #1),3,UK looks to restart cooperation after U.S. suspends tech deal - The Hindu,0.0261,3
81,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0539,1
81,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0098,2
81,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0029,3
82,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0609,1
82,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0167,2
82,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
83,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0086,1
83,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0077,2
83,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0073,3
84,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",11,Top 10 Technology Posts of 2025 - Design Milk,0.0963,1
84,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0413,2
84,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",35,A Letter from Crawford Del Prete - International Data Corporation,0.027,3
85,I am a Hero Omnibus Volume 1,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0213,1
85,I am a Hero Omnibus Volume 1,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0202,2
85,I am a Hero Omnibus Volume 1,17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0157,3
86,"Giant Days, Vol. 2 (Giant Days #5-8)",45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0406,1
86,"Giant Days, Vol. 2 (Giant Days #5-8)",43,Credo Technology Stock Is Down 28% in Two Weeks. Is the Dip Worth Buying? - The Motley Fool,0.0358,2
86,"Giant Days, Vol. 2 (Giant Days #5-8)",21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0081,3
87,Danganronpa Volume 1,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.1258,1
87,Danganronpa Volume 1,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0426,2
87,Danganronpa Volume 1,20,KBR methanol technology chosen for Saudi Arabia’s first biomethanol plant - Bioenergy Insight,0.0325,3
88,"Codename Baboushka, Volume 1: The Conclave of Death",37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0242,1
88,"Codename Baboushka, Volume 1: The Conclave of Death",42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0213,2
88,"Codename Baboushka, Volume 1: The Conclave of Death",18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0201,3
89,Camp Midnight,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0473,1
89,Camp Midnight,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0126,2
89,Camp Midnight,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0117,3
90,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0415,1
90,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",6,Ashes 2025-26 - England have review reinstated after technology failure on Carey appeal - ESPNcricinfo,0.0411,2
90,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0197,3
91,The Shadow Hero (The Shadow Hero),41,Diabetes Dialogue: 2026 Technology Updates and American Diabetes Association Standards of Care - HCPLive,0.0192,1
91,The Shadow Hero (The Shadow Hero),39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0163,2
91,The Shadow Hero (The Shadow Hero),46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0137,3
92,"Fables, Vol. 1: Legends in Exile (Fables #1)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.018,1
92,"Fables, Vol. 1: Legends in Exile (Fables #1)",46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0167,2
92,"Fables, Vol. 1: Legends in Exile (Fables #1)",38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0152,3
93,Batman: The Long Halloween (Batman),45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0339,1
93,Batman: The Long Halloween (Batman),18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0302,2
93,Batman: The Long Halloween (Batman),28,Hon Hai Technology Group (Foxconn) Board Director Ching-Ray Chang Distinguished As UNESCO Quantum 100 Honoree - PR Newswire,0.0145,3
94,Batman: The Dark Knight Returns (Batman),2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.0139,1
94,Batman: The Dark Knight Returns (Batman),45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0131,2
94,Batman: The Dark Knight Returns (Batman),3,UK looks to restart cooperation after U.S. suspends tech deal - The Hindu,0.0123,3
95,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0231,1
95,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.015,2
95,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0142,3
96,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.044,1
96,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0173,2
96,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",1,"AI fuels blue-collar productivity boom across manufacturing, Palantir technology chief tells Fox Business - Fox Business",0.017,3
97,Through the Woods,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0277,1
97,Through the Woods,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
97,Through the Woods,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
98,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),1,"AI fuels blue-collar productivity boom across manufacturing, Palantir technology chief tells Fox Business - Fox Business",0.0269,1
98,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0266,2
98,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0137,3
99,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0187,1
99,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0064,2
99,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
100,Robin War,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0319,1
100,Robin War,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0233,2
100,Robin War,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
101,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",1,"AI fuels blue-collar productivity boom across manufacturing, Palantir technology chief tells Fox Business - Fox Business",0.0427,1
101,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0387,2
101,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
